overlay_id,source_table,source_row_id,title,target_state,target_locality,place_signal,display_label,map_display_status
maplead_83b5e45a69504b73f9f78ef7,release_lead_overlay_items,rellead_669c23bfb380ee522753dd54,National Trust NT NT 1960 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_9753a154608b5a4c1e7109d9,release_lead_overlay_items,rellead_0e3e42e1db1e79efebc5c6e9,National Trust Northern Territory NT 1960 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_3f9ac255f2d5bddd33c4ddc6,release_lead_overlay_items,rellead_c930174c350cbb527f9686e5,Northern Territory Heritage Register NT 1960 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_7f9414ee9fae910372a0f3c3,release_lead_overlay_items,rellead_c9595ce62b596d4db8cc0f9d,Central Australian Historical Society NT 1960 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_c3d128a869d644ea24b2b8bd,release_lead_overlay_items,rellead_94afa00f66bd56c8c47b1034,Historical Society of the Northern Territory NT 1960 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_e6dd8e414e1b58649e8d8a1e,release_lead_overlay_items,rellead_493fcd69c487cb3f08335155,Historical Society of the Northern Territory NT 1960 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_fc222a89660adec606df41f1,release_lead_overlay_items,rellead_07372d3b7a866d8ca9cbbe0e,Katherine Museum NT 1960 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_9cd97e7fd740926bef4c82e1,release_lead_overlay_items,rellead_af88ab2a44619b4906de80a7,Museum and Art Gallery of the Northern Territory NT 1960 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_8c4ef2e981876e3d0627843d,release_lead_overlay_items,rellead_581be5a1b41dcb6d3f216c75,Pine Creek Museum NT 1960 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_b796b84fd7c4ef81793dd1cb,release_lead_overlay_items,rellead_6675f808505739253a4abfeb,LANT Archives Navigator NT 1960 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_8a2679c192cc234301647e59,release_lead_overlay_items,rellead_352a0e93a4edcff91791f84c,Library & Archives NT NT 1960 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_bb382bbaa3b1757d97f5acb6,release_lead_overlay_items,rellead_5cd4ed6d552026e2796c6517,Library & Archives NT Catalogue NT 1960 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_7ce8ec69a7505f25de643105,release_lead_overlay_items,rellead_19af0501e65fd2df0df3441e,Territory Stories NT 1960 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_1b1f22f4c0b3b5fcd2ea6096,release_lead_overlay_items,rellead_52840e2ee1af1b80bfab31c9,Territory Stories NT 1960 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_4dd906fc06190ebc17e4e739,release_lead_overlay_items,rellead_f9e8628399daec50ea92814d,Alice Springs Public Library Local History NT 1961 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_d7dd9f49b169b0e4d3031223,release_lead_overlay_items,rellead_b73e1793185daa423732d0e0,Alice Springs Public Library Local History NT 1961 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_56996b1a629124031bdd9760,release_lead_overlay_items,rellead_1471fe9f071fb52f5eeeb39e,Darwin City Libraries Local History NT 1961 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_7481950d1f76e1b17fdecbb7,release_lead_overlay_items,rellead_3ea6031de1c7cbed4b6395db,Darwin City Libraries Local History NT 1961 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_3f45cc3aeff49859a5aff8cd,release_lead_overlay_items,rellead_f9ff0abf97138339986cc5cf,Tennant Creek and Barkly History NT 1961 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_0758ad979318d033833f5d8a,release_lead_overlay_items,rellead_98c8d71d696f1ec09ef49113,NT Heritage Register NT 1961 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_7369873821326fed5adc1d01,release_lead_overlay_items,rellead_54295841073f06a21ebaf121,National Trust NT NT 1961 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_9a2ba0f3f323a515ebaa4c13,release_lead_overlay_items,rellead_c225adfbb90e6b4df2545c7a,National Trust Northern Territory NT 1961 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_b2a4714b424881f898dbb8c3,release_lead_overlay_items,rellead_5d073c7cfee1c6f175d79acf,Northern Territory Heritage Register NT 1961 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_c6c5c90b2f1791277440503e,release_lead_overlay_items,rellead_210c773ee9f3dafd6fab13c7,Central Australian Historical Society NT 1961 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_cf237d0b16b28163f1f70f95,release_lead_overlay_items,rellead_8819cdd41463b33196254232,Historical Society of the Northern Territory NT 1961 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_6bab1fffec51b92bcf90f8a0,release_lead_overlay_items,rellead_f2191a1938a57acbbe55ea11,Historical Society of the Northern Territory NT 1961 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_2af757e55a55a1fbf5aa6be8,release_lead_overlay_items,rellead_27f1f4302ba2c669584d54bd,Katherine Museum NT 1961 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_9b11f1c023b69d1435975eff,release_lead_overlay_items,rellead_f428b7062f9124504abf20eb,Museum and Art Gallery of the Northern Territory NT 1961 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_4719a3498d2f3cd19379475e,release_lead_overlay_items,rellead_b57d101e2aed8d77f239f354,Pine Creek Museum NT 1961 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_1d74f5c0203297976114d6fd,release_lead_overlay_items,rellead_2420815952374363362fe9a2,LANT Archives Navigator NT 1961 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_1ed36d529ded0445e5b52ecf,release_lead_overlay_items,rellead_fbdf6dc2d032f110cda42422,Library & Archives NT NT 1961 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_d27a5cb257d92e89853cc558,release_lead_overlay_items,rellead_1faea500630175434eeb948b,Library & Archives NT Catalogue NT 1961 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_9d7174c407dd1e6f62e302dc,release_lead_overlay_items,rellead_6b317c420190b72dda34fb3b,Territory Stories NT 1961 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_7bf3a81c51ffe4b510e371bb,release_lead_overlay_items,rellead_d5f91182ad165a19a31aa7d4,Territory Stories NT 1961 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_0ba84f528c1bbd0f215dfd0f,release_lead_overlay_items,rellead_bcb05723d80b1d43f9fb281d,Alice Springs Public Library Local History NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_27e9d71f20436a248ed453aa,release_lead_overlay_items,rellead_40afaa8e2b208bb6fc2db981,Alice Springs Public Library Local History NT 1962 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_3e2675c3e94172580725011f,release_lead_overlay_items,rellead_63a61a30fd95eccbd94559df,Darwin City Libraries Local History NT 1962 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_4390ee9e88471e269c6f1ff4,release_lead_overlay_items,rellead_c6a19dfa3e3ede6f42227823,Darwin City Libraries Local History NT 1962 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_35aa937b9269022f8f941a49,release_lead_overlay_items,rellead_c23dfe688555c88a45ae3bca,Tennant Creek and Barkly History NT 1962 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_1bc99f814183268f4e141265,release_lead_overlay_items,rellead_0601d690288a53e7e881af9f,NT Heritage Register NT 1962 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_b480da3b75f6cb64fa9a49b7,release_lead_overlay_items,rellead_6b41c78752afcb253cb35d14,National Trust NT NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_83c355ec24a082b1b52498b7,release_lead_overlay_items,rellead_44770cef6b0b6ebdb06ff5c5,National Trust Northern Territory NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_2e69bd59fa909e4ad6993f27,release_lead_overlay_items,rellead_cfae3d6a58096c166b565b0b,Northern Territory Heritage Register NT 1962 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_7c8825f068842ef6afe0d3f6,release_lead_overlay_items,rellead_85b0872b80c2a2ce5f63014b,Central Australian Historical Society NT 1962 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_74ef4aafc98566425a99ca92,release_lead_overlay_items,rellead_6f2ed18987bfb4b8466dabb0,Historical Society of the Northern Territory NT 1962 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_21549d6bd57eb37600bcf9a3,release_lead_overlay_items,rellead_541722ae711a190ff153ef59,Historical Society of the Northern Territory NT 1962 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_8fed1ba19b3ec16c975e6868,release_lead_overlay_items,rellead_3f97f2afbc5dfc7c4edf0232,Katherine Museum NT 1962 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_ed11339cd52150ccd195389f,release_lead_overlay_items,rellead_80759c85846c9a3810383292,Museum and Art Gallery of the Northern Territory NT 1962 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_98f3d8a449f03e36d171d939,release_lead_overlay_items,rellead_e854699901893792e8abc871,Pine Creek Museum NT 1962 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_6ea5f3e6c208bffc581a5a37,release_lead_overlay_items,rellead_cb298385b657821e2ca53d04,LANT Archives Navigator NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_53304ad6bb4f93fe8c07fc07,release_lead_overlay_items,rellead_18e2950b821433041d73cd6c,Library & Archives NT NT 1962 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_3a879bf3b49e8497a84a4caf,release_lead_overlay_items,rellead_7716ca96f60cef097f4d4da2,Library & Archives NT Catalogue NT 1962 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_88115ed38bdb9d147905a374,release_lead_overlay_items,rellead_e3adbb8c76c26732cd8f8089,Territory Stories NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_df0b02113b75bc6d90ee2c3f,release_lead_overlay_items,rellead_482d14fc0dc81122d4455843,Territory Stories NT 1962 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_03373f69ba5c8077bee9fa8a,release_lead_overlay_items,rellead_ade65e710cbcc5ad098b10f9,Alice Springs Public Library Local History NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_12bdf70646f8feea044700e4,release_lead_overlay_items,rellead_81e7fe20a1d2f26e71c9f9b6,Alice Springs Public Library Local History NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_349abac58abcb5be85af43e5,release_lead_overlay_items,rellead_7ee08341f4f252814fac2545,Darwin City Libraries Local History NT 1963 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_b0d095a075c8ce9bdd5d9835,release_lead_overlay_items,rellead_8fe376fc439a7fc917aa25a4,Darwin City Libraries Local History NT 1963 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_11616bd8c29ef84ac68db413,release_lead_overlay_items,rellead_284242dc6ad409a97db52db8,Tennant Creek and Barkly History NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_f9bd1251e9b37d98c774dcd3,release_lead_overlay_items,rellead_cbe2288803cad869d653564c,NT Heritage Register NT 1963 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
maplead_147c13b3435c410a471a2d09,release_lead_overlay_items,rellead_d2d521a22b2932cc7bd2bdb3,National Trust NT NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_ac011d1b2056e099543c1d9c,release_lead_overlay_items,rellead_95bccb9dc6b1ddc9c77d9e1f,National Trust Northern Territory NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_3ed025790aec0639e6c40f3d,release_lead_overlay_items,rellead_7bd47e2017dc5d9fc885b2b6,Northern Territory Heritage Register NT 1963 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_78d75e5da6e93de7e1395503,release_lead_overlay_items,rellead_dac00cb4a48afe325698c833,Central Australian Historical Society NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_c73719b61bb226ce75f67cf4,release_lead_overlay_items,rellead_dd6a0c4e7b94e8745bdd1668,Historical Society of the Northern Territory NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_fff55f47218218cdf9048e1a,release_lead_overlay_items,rellead_9342486c2b623d78c0f4731c,Historical Society of the Northern Territory NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_f36c02d361cadadf9cc1f245,release_lead_overlay_items,rellead_c515ad6c8290535350a227a5,Katherine Museum NT 1963 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_49e1dbd788f5203b3df82c06,release_lead_overlay_items,rellead_bf329d75a5a33289f38ad9c7,Museum and Art Gallery of the Northern Territory NT 1963 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_30c255975b94392f0ccaa7bc,release_lead_overlay_items,rellead_6523308ca91684a26acb0465,Pine Creek Museum NT 1963 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_141eef2485f35b4766d2fcc8,release_lead_overlay_items,rellead_68c7d1c9df003a807264ae5e,LANT Archives Navigator NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_f65c5add66fe3c4dcd1a2990,release_lead_overlay_items,rellead_2bc1c4c7ce398cf49e7efe9c,Library & Archives NT NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_b28548400ebf75c892023886,release_lead_overlay_items,rellead_6984f1d26503b31c4f33df31,Library & Archives NT Catalogue NT 1963 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_2129fa3a50ab5e126056f980,release_lead_overlay_items,rellead_98339d63300e9248d7662f98,Territory Stories NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_5cfdd1708cda58d341a5d8b8,release_lead_overlay_items,rellead_60ccb7fd916be123a2d7e357,Territory Stories NT 1963 release patch,NT,Alice Springs,Alice Springs,Research lead overlay,overlay_not_public_map
maplead_4edb836deb05f9510c9feae2,release_lead_overlay_items,rellead_4e775e7c2cd0a358aa372e37,Alice Springs Public Library Local History NT 1964 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_3f7334d061c15f630f301e80,release_lead_overlay_items,rellead_c78e4438e816a53e2ca13cb6,Alice Springs Public Library Local History NT 1964 release patch,NT,Tennant Creek,Tennant Creek,Research lead overlay,overlay_not_public_map
maplead_d85e639b4b958670b20cca00,release_lead_overlay_items,rellead_5be1ef9304c065bffa1d2863,Darwin City Libraries Local History NT 1964 release patch,NT,Pine Creek,Pine Creek,Research lead overlay,overlay_not_public_map
maplead_ca12a8ad3875a70ee6a81d8d,release_lead_overlay_items,rellead_0f2067f8cb04f1c6c85d2c77,Darwin City Libraries Local History NT 1964 release patch,NT,Darwin,Darwin,Research lead overlay,overlay_not_public_map
maplead_0d162529082dc2b664cf28f8,release_lead_overlay_items,rellead_dfdbf751bcd7b355dc9fc893,Tennant Creek and Barkly History NT 1964 release patch,NT,Katherine,Katherine,Research lead overlay,overlay_not_public_map
